,descriptions,id,scores
802,<START> <UNK> <UNK> <UNK> 蓝天 飞机 <UNK> 爱恋 梦想 富家 <UNK> <UNK> <UNK> CEO 身份 接手 老爸 天颂 航空 飞机 重逢 前任 女友 <UNK> 若即若离 <UNK> <UNK> 打扮 <UNK> <UNK> <UNK> 谭梦 受邀 天颂 航空 拍摄 宣传片 个性 十足 <UNK> 飞行 技术 总监 身份 谭梦 搭档 <UNK> 最初 相处 充满 <UNK> 争吵 过程 渐渐 靠近 高 报酬 <UNK> <UNK> 离开 天颂 航空 巧遇 <UNK> 女子 薛 <UNK> 性格 全然 交集 竟 <UNK> 故事 男女 段 恋情 本片 香港 电视 广播 有限 同名 电视剧 改编 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 古天乐 郑秀文 吴镇宇 叶伟信 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,7003416,1
803,<START> 喜羊羊 灰太狼 开心 <UNK> 平静 天 喜羊羊 沸羊羊 追逐 一个 神秘 过程 灰太狼 恐怖 <UNK> 攻击 来自 龙乐园 5 小家伙 <UNK> <UNK> <UNK> <UNK> <UNK> 救助 小龙 口中 得知 龙乐园 机械 <UNK> 袭击 国度 危机 间接 影响 宁静祥 青青 草原 喜羊羊 父母 时空 旅行 遭遇 意外 龙乐园 青青 草原 恢复 <UNK> 拯救 <UNK> <UNK> 羊村 小伙伴 <UNK> 武装 前往 龙乐园 寻找 传说 <UNK> 原本 打算 <UNK> <UNK> 避难 灰太狼 意外 卷入 场 新 冒险 之中 本片 动画片 喜羊羊 灰太狼 第4 剧场版 ©豆 瓣 <UNK> <UNK> 阿牛 欧弟 简耀宗 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,7056398,1
804,<START> 再见 亦 狗 朋友 2 港 小狗 <UNK> 延续 使命 主人 伊森 嘱托 生命 轮回 执着 守护 伊森 孙女 CJ 伊森 孙女 爱 陪伴 当做 使命 意义 最终 CJ 收获 幸福 再次 回到 主人 伊森 身边 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,27074316,1
805,<START> <UNK> 足球 胜利 足球 俱乐部 濒临 破产 老板 女儿 <UNK> 队长 森 支撑 俱乐部 商业 <UNK> <UNK> 球员 广告 明星 <UNK> 财政 好转 陷入 一个 深 困境 最终 胜利 <UNK> 球员 梦想 努力 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 信 周奇奇 <UNK> 林子聪 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26547005,1
806,<START> 恐怖 <UNK> 泰国 清迈 一家 地图 找到 <UNK> 电影院 传说 闹鬼 事件 <UNK> 地带 当年 电影 兴起 <UNK> 男孩 模仿 电影 情节 <UNK> 自杀 妈妈 悲伤 欲 绝 重返 影院 试图 寻找 儿子 灵魂 次 可爱 女孩 苏苏 跟随 姐姐 苏璇 男友 <UNK> 清迈 旅游 同行 <UNK> 无良 包工头 <UNK> 拜 医生 护士 举止 <UNK> 车模 <UNK> 众人 带到 这家 影院 <UNK> 见到 可怕 鬼影 遭遇 可怕 事故 担心 妹妹 安慰 正 饱受 <UNK> 事故 困扰 苏璇 急忙 赶到 清迈 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26370966,1
807,<START> 王牌 <UNK> 台 中国 <UNK> 杂技团 一个 <UNK> 动物 明星 棒球 <UNK> 大猩猩 灵灵 受 老团长 影响 灵灵 <UNK> 学习 <UNK> 棒球 从小 长大 15 岁 <UNK> 赵薇薇 灵灵 合作 默契 人类 <UNK> 语言 交流 老团长 <UNK> 大猩猩 <UNK> <UNK> <UNK> 组合 债台高筑 去世 薇薇 柔弱 <UNK> 支持 杂技团 运营 渐渐 <UNK> <UNK> 绝境 危急 时刻 韩国 职棒 <UNK> 经纪人 <UNK> 找到 薇薇 <UNK> 邀请 灵灵 正式 球员 身份 <UNK> <UNK> 韩国 <UNK> 早日 还清 债务 薇薇 带 灵灵 背井离乡 展开 段 前途未卜 职棒 旅 本片 韩国 漫画家 <UNK> 原作 球队 改编 ©豆 瓣 <UNK> <UNK> <UNK> 徐娇 <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,5919333,1
808,<START> 哭笑不得 表情 郑满堂 利用 成立 情感 <UNK> <UNK> 情绪 <UNK> 提供 哭 笑 服务 美丽 <UNK> 莎莎 想 恋爱 结婚 生活 毅然 离开 男友 兼 上司 <UNK> 从此 恢复 单身 生活 不幸 郑满堂 <UNK> 神经 知觉 段 时间 做出 哭 笑 表情 恢复 时间 预料 爱慕 虚荣 女友 <UNK> 提出 分手 人生 低谷 莎莎 交往 莎莎 满堂 印象 越来越 好 莎莎 <UNK> 满堂 恢复 自信 最终 走到 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 柳岩 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,7051307,1
809,<START> 青春期 赵闪闪 单纯 善良 少年 默默 喜欢 美丽 女孩 李春霞 考入 高中 时间 推移 青涩 感情 渐渐 <UNK> <UNK> 距离 越来越 近 来自 学校 家长 压力 赵闪闪 李春霞 不得不 暂时 分开 许下 承诺 努力 考入 大学 再续 前缘 赵闪闪 落榜 深受 打击 陷入 <UNK> 之中 经历 种种 波折 赵闪闪 总算 理想 大学 随之 展现 <UNK> <UNK> 世界 赵闪闪 <UNK> 李春霞 美好 身影 渐渐 脑海 模糊 <UNK> 闪闪 发现 内心 感情 <UNK> ©豆 瓣 <UNK> <UNK> <UNK> 包贝尔 <UNK> 冯四 郝杰 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,24875658,1
810,<START> 南方 车站 聚会 南方 城市 重案 队长 <UNK> 重金 悬赏 <UNK> <UNK> <UNK> <UNK> <UNK> 爱 <UNK> 好友 <UNK> 未 见 妻子 <UNK> 各色人等 各怀 心事 相继 卷入 场 罪 <UNK> <UNK> 旋涡 冒险 爱情 人性 救赎 场 特别 聚会 收场 善恶 <UNK> <UNK> 中国 导演 <UNK> 曾 前作 白日 焰火 获 <UNK> 届 柏林 国际 电影节 最佳 影片 <UNK> 本片 入围 72 届 戛纳 国际 电影 节主 竞赛 单元 <UNK> <UNK> <UNK> 饰） <UNK> <UNK> <UNK> <UNK> <UNK> 胡歌 桂纶镁 廖凡 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,27668250,1
811,<START> 怪谈 大学 <UNK> 思思 大赛 开幕 前夕 死在 <UNK> 师生 间 <UNK> 纷纷 队友 兼 竞争 对手 莹莹 <UNK> 头 当晚 思思 <UNK> 晓云 接到 思思 发来 语音 提醒 记得 年前 约定 晓云 战战兢兢 莹莹 <UNK> 来到 阴森可怖 游泳馆 <UNK> 美院 毕业 唐伟 百无聊赖 之际 迷上 住在 美丽 <UNK> <UNK> 姚一 相机 远远 <UNK> 深深 迷恋 对方 天 一向 <UNK> 姚一 终于 邀请 唐伟 <UNK> 愿 由此 发现 可怕 事实 <UNK> 英俊 帅气 剪辑 <UNK> 梁 操刀 恐怖片 剪辑 工作 工作 压力 <UNK> <UNK> 疲惫不堪 天 子梁 <UNK> 张 <UNK> <UNK> <UNK> 朋友们 <UNK> 朋友们 愿望 接连 子梁 想 美丽 助理 <UNK> 拍拖 朋友们 接二连三 死于 意外 ©豆 瓣 <UNK> <UNK> <UNK> 李治廷 文咏珊 <UNK> 叶伟民 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,22735426,1
812,<START> 好 管清 职场 叱咤风云 婚姻 生活 难解 <UNK> 每每 想到 事业 婚姻 差距 管清 暗自 <UNK> <UNK> 身在 异国 他乡 心中 怀揣 <UNK> <UNK> 美好 梦想 无奈 现实 <UNK> 残酷 只能 餐厅 服务 生来 生计 <UNK> 创业 付出 没 想要 <UNK> 名 自由 摄影师 陷入 人生 迷惘 之中 管家 姐弟 身上 <UNK> 血脉 命运 引导 之下 <UNK> 聚少 身为 父亲 <UNK> 妻子 去世 渐渐 发觉 亲情 维系 艰难 <UNK> <UNK> 懂 表达 主动 出击 踏上 探访 孩子 旅途 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 姚晨 窦骁 张猛 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26425088,1
813,<START> <UNK> 游戏 宅男 黑客 <UNK> 代号 <UNK> 职业 罪犯 乔飞 神秘 女孩 <UNK> 绑架 被迫 卷入 <UNK> 奇异 案件 <UNK> 黑暗 <UNK> <UNK> 斗智斗勇 陷入 冒险 游戏 <UNK> 乔飞 渐渐 一对 生死 拍档 浮出 真相 背后 隐藏 深 秘密 <UNK> 韩庚 凤小岳 李媛 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26767512,1
814,<START> 葉問 <UNK> 中国 武术 佛山 日 武功 了得 北方 <UNK> 金山 找 <UNK> 佛山 <UNK> 武馆 馆主 <UNK> <UNK> <UNK> <UNK> 习 一身 武艺 为人 低调 未 <UNK> <UNK> 叶问 <UNK> 李钊 好友 武痴林 乡邻 请求 妻子 张永成 鼓励 叶问 咏春拳 <UNK> 金山 找 制服 <UNK> 佛山 <UNK> 地位 李钊 私下 <UNK> 师父 叶问 挚友 <UNK> <UNK> <UNK> <UNK> 怕 <UNK> <UNK> 分开 资金 上将 周 支持 <UNK> 日军 佛山 攻占 叶问 <UNK> <UNK> 乡邻 被迫 <UNK> <UNK> <UNK> 生计 面前 叶问 混在 人群 争 <UNK> 煤矿 <UNK> 机会 李钊 日军 <UNK> 日军 <UNK> <UNK> 名 武痴 <UNK> <UNK> <UNK> 派 <UNK> 处 搜寻 <UNK> 打斗场 日军 <UNK> 名 昔日 武馆 馆主 武痴林 惨死 叶问 激怒 走入 打斗场 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 饰 <UNK> <UNK> <UNK> 甄子丹 任达华 熊黛林 叶伟信 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,3041806,1
815,<START> 翡翠 明珠 电影 取材 <UNK> 炳荣 <UNK> <UNK> <UNK> <UNK> <UNK> 未了 情 嫣 公主 <UNK> <UNK> <UNK> 漫漫 出嫁 途中 负责 护送 程将军 斗气 冤家 岂料 日渐 <UNK> 不顾 <UNK> 不容 交换 <UNK> 明珠 家传 翡翠 <UNK> 定情 <UNK> 来袭 混乱 之中 嫣 <UNK> <UNK> <UNK> <UNK> 手 一对 有情人 失散 段 奇遇 。程 <UNK> <UNK> <UNK> 三娘 带回 山寨 嫣 大难不死 记忆 书人 <UNK> <UNK> 救起 出走 山寨 寻找 公主 程将军 痴情 <UNK> <UNK> <UNK> 三娘 流落 民间 记忆 嫣 公主 平凡 一生 <UNK> 日 失意 才子 天 相遇 发生 故事 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 林峯 蔡卓妍 王祖蓝 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,4328444,1
816,<START> 常 罹患 不治之症 David <UNK> 失控 冲向 <UNK> <UNK> <UNK> 警员 Sam 妻子 <UNK> 车 相撞 <UNK> <UNK> 劫 David 车 <UNK> 辆 车 迎头 相撞 司机 Patrick 无辜 惨死 失恋 <UNK> 小红 天台 跃 恰巧 <UNK> Patrick <UNK> <UNK> 歌手 Jamie <UNK> 驾车 好奇 查看 遭 <UNK> <UNK> 撞死 负责 小红 尸体 <UNK> 志强 想 还清 赌债 偷走 陪葬 <UNK> 变卖 Patrick 未婚妻 <UNK> 丈夫 遗愿 经营 <UNK> <UNK> 接连 发生 怪事 David 赎罪 前来 暗中 帮忙 Jamie <UNK> 唱片 扔掉 仍 重回 Sam <UNK> 涉及 车祸 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 古天乐 张智霖 林家栋 邱礼涛 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26961002,1
817,<START> 大片 踌躇满志 青年 导演 计划 <UNK> 大片 好不 <UNK> 抵达 四川 外景地 <UNK> <UNK> 水漂 剧组 成员 相继 撤离 剩下 导演 万般 无奈 之下 导演 找来 负责 <UNK> <UNK> 群众 演员 <UNK> 送 <UNK> 青年 <UNK> 摄影师 主角 制片 主任 职务 一个 迷你 <UNK> <UNK> 导演 <UNK> 带领 懵懵懂懂 傻 青年 <UNK> 赞助 关键 时刻 掉 <UNK> <UNK> 辛苦 最终 手中 <UNK> <UNK> <UNK> 场 失落 导演 想方设法 逃脱 <UNK> 家伙 大片 梦想 不知 才能 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 吴孟达 于谦 刘芸 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,23127631,1
818,<START> <UNK> <UNK> 太空 航天员 梦想 中国 代 航天员 张天聪 神舟 <UNK> 选拨 失利 消沉 选择 离开 留在 <UNK> <UNK> 航天员 教官 张天聪 心中 依然 航天梦 面对 日益 严峻 国际 环境 建立 <UNK> 太空 空间站 维护 中国 利益 <UNK> <UNK> 侵犯 意义 新 轮 选拨 张天聪 <UNK> 希望 航天梦 最终 <UNK> 张天聪 依然 放弃 希望 危难 时刻 拯救 飞船 拯救 寄托 所有人 希望 航天梦 梦想 ©豆 瓣 <UNK> <UNK> 刘之冰 <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,6519585,1
819,<START> 京城 81 号 <UNK> 京城 <UNK> 取材 东方 鬼宅 首 京城 81号 地宫 真实 故事 民国 末期 <UNK> 乱世 京城 军阀 <UNK> 少帅 <UNK> <UNK> <UNK> 军阀 <UNK> 随即 <UNK> 怪事 <UNK> 人心惶惶 不久后 京城 <UNK> <UNK> 案 矛头 指向 少帅 原配 夫人 钮梦鹤 随后 钮梦鹤 离奇 失踪 <UNK> 京城 81 号 惨遭 灭门 留下 座 破败 鬼宅 百年 文物 <UNK> <UNK> 修复 古宅 过程 <UNK> 婴儿 <UNK> 诡异 <UNK> 桩 <UNK> <UNK> 旧事 所有人 拉进 深渊 前世今生 恩怨 情仇 浮现 地宫 冤魂 <UNK> 索命 故事 就此 拉开 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 张智霖 梅婷 钟欣潼 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26662798,1
820,<START> <UNK> <UNK> 神秘 <UNK> 带出 充斥 <UNK> <UNK> <UNK> 传承 惊人 秘密 揭开 表象 一个 深爱 成全 纠结 故事 展露 真实 面目 <UNK> <UNK> 郑伊健 <UNK> 谢天华 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25857301,1
821,<START> 圣诞 玫瑰 律师 陈志天 追求 心中 <UNK> 名 <UNK> 接手 案件 性 侵案 <UNK> 残疾 钢琴 教师 <UNK> 称 身体 检查 医生 周文瑄 性侵 李静 周文瑄 女儿 婷婷 钢琴 老师 陈志天 坚信 李静 侵犯 竭尽全力 讨回 公道 周文瑄 声称 无罪 找来 陈志天 同事 <UNK> 担任 辩护 律师 起性 侵案 社会 反响 <UNK> 原本 生活 干扰 <UNK> <UNK> 不可告人 秘密 起性 侵案 背后 不为人知 隐情 徐克 监制 香港 演员 杨采妮 执导 首 电影 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 郭富城 桂纶镁 夏雨 杨采妮 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,10600271,1
